activity_id,user_id,lesson_id,activity_type,timestamp
579,71311,25566,revisited,2024-03-11 10:03:00
580,71253,29746,revisited,2024-03-23 21:04:00
581,31655,71066,revisited,2023-01-22 03:25:00
582,53761,41353,completed,2023-07-03 09:02:00
583,815,13946,paused,2024-07-18 05:08:00
584,14954,21198,completed,2023-12-27 21:05:00
585,79285,77264,completed,2023-04-06 04:52:00
586,32131,11193,viewed,2023-12-07 15:28:00
587,65574,54769,revisited,2024-01-26 13:05:00
588,53576,48936,completed,2024-10-22 04:54:00
589,62001,21698,viewed,2024-03-08 05:04:00
590,38748,59665,completed,2023-09-15 23:01:00
591,51179,2109,paused,2023-06-29 15:07:00
592,25528,21926,started,2024-03-27 07:26:00
593,20561,12359,started,2023-05-08 08:54:00
594,61867,32842,revisited,2024-08-31 06:34:00
595,76425,71842,started,2024-10-03 23:38:00
596,71223,59404,paused,2023-05-03 05:55:00
597,31324,3207,revisited,2024-10-22 01:14:00
598,30538,22759,revisited,2024-01-06 03:22:00
599,69292,24116,completed,2024-02-17 23:22:00
600,7531,3363,completed,2023-07-06 15:12:00
601,17883,79852,started,2024-06-27 05:42:00
602,25717,52345,paused,2024-01-06 21:16:00
603,70998,63864,viewed,2024-04-21 01:50:00
604,37027,53352,paused,2024-05-02 23:37:00
605,28420,55845,started,2024-01-26 21:12:00
606,34020,39777,revisited,2023-04-08 01:58:00
607,11088,8154,paused,2023-03-19 16:28:00
608,61365,49144,revisited,2023-11-30 17:30:00
609,13871,73580,started,2024-08-29 03:08:00
610,38924,76058,completed,2023-03-13 00:21:00
611,61564,12164,paused,2023-10-22 05:05:00
612,37980,75448,revisited,2024-02-27 14:25:00
613,55311,52305,viewed,2024-05-18 15:24:00
614,15908,37319,viewed,2024-06-24 18:24:00
615,58520,9314,viewed,2024-08-10 08:59:00
616,46466,35050,revisited,2023-03-13 14:06:00
617,7260,28628,viewed,2023-03-16 03:48:00
618,35595,42724,started,2023-04-10 19:29:00
619,37420,19697,completed,2023-03-20 02:26:00
620,64175,23518,completed,2023-03-28 11:31:00
621,65774,4956,revisited,2024-06-02 23:36:00
622,32738,15362,revisited,2024-08-21 00:26:00
623,57240,21398,revisited,2024-11-28 03:52:00
624,62177,13153,started,2023-09-05 19:40:00
625,59349,69006,completed,2024-02-29 13:25:00
626,44948,76955,completed,2023-09-18 04:10:00
627,31801,77515,paused,2024-09-01 04:08:00
628,65200,64129,revisited,2023-01-26 20:42:00
629,55001,29430,completed,2023-10-23 20:30:00
630,22731,24101,revisited,2023-01-12 04:48:00
631,43157,76498,completed,2024-01-21 22:54:00
632,45996,76471,started,2024-09-05 05:37:00
633,38085,51065,viewed,2023-09-19 13:16:00
634,50098,31827,revisited,2024-07-09 01:50:00
635,62673,2643,started,2023-08-25 13:43:00
636,53036,42040,paused,2023-04-10 20:38:00
637,30328,79873,revisited,2024-04-05 23:05:00
638,55917,28188,completed,2023-08-06 03:42:00
639,34194,65807,paused,2024-06-29 06:13:00
640,1952,23876,viewed,2024-09-25 07:23:00
641,69814,73876,paused,2023-04-02 18:00:00
642,78505,11547,viewed,2023-08-03 13:04:00
643,77925,69430,paused,2023-07-14 00:17:00
644,11802,75087,started,2024-07-16 00:32:00
645,72221,73340,completed,2024-11-02 08:51:00
646,65907,69536,viewed,2023-04-24 19:11:00
647,26499,54267,paused,2023-10-07 13:38:00
648,19226,41493,revisited,2024-08-30 00:32:00
649,69290,18129,paused,2024-11-22 08:44:00
650,27556,72619,started,2024-04-20 21:39:00
651,33687,75476,completed,2024-10-18 17:49:00
652,60889,54834,viewed,2024-03-09 20:19:00
653,71523,27057,revisited,2024-09-23 07:01:00
654,76901,6369,started,2024-05-23 19:03:00
655,38663,67272,started,2024-01-22 08:50:00
656,19635,415,paused,2024-03-03 03:41:00
657,16587,61713,started,2024-06-09 11:53:00
658,68790,72594,revisited,2024-06-01 05:21:00
659,20170,2188,started,2023-07-06 20:14:00
660,5342,64999,completed,2023-10-03 20:34:00
661,66842,23096,started,2024-12-01 11:45:00
662,67490,3751,revisited,2024-02-03 19:18:00
663,16474,22811,started,2023-03-22 12:05:00
664,15297,7403,viewed,2023-09-21 20:34:00
665,27776,42073,completed,2023-09-22 07:23:00
666,40670,67876,completed,2024-10-13 19:12:00
667,49046,65426,viewed,2024-08-15 21:20:00
668,69815,55497,paused,2024-02-08 06:25:00
669,59801,56333,started,2023-10-19 15:28:00
670,42527,42436,revisited,2023-12-08 19:13:00
671,47275,63532,started,2023-08-19 08:52:00
672,7482,4740,viewed,2023-06-28 09:54:00
673,63639,56179,started,2023-06-02 17:36:00
674,54327,29471,revisited,2024-01-04 16:50:00
675,46942,78109,started,2023-02-01 06:36:00
676,21306,66834,completed,2024-07-13 11:31:00
677,18532,35982,completed,2023-05-27 04:58:00
678,6666,12081,completed,2023-07-15 18:30:00
679,61765,3658,paused,2024-05-16 21:29:00
680,26315,58514,started,2023-09-23 05:55:00
681,72895,18654,started,2024-06-03 07:42:00
682,11574,55322,completed,2024-03-18 06:54:00
683,15052,33342,paused,2023-07-11 18:45:00
684,15099,73022,completed,2024-10-31 11:33:00
685,33797,68559,viewed,2024-11-24 17:11:00
686,54956,67765,viewed,2023-03-15 22:18:00
687,30055,11864,started,2023-10-06 02:29:00
688,28326,5482,revisited,2024-11-04 08:52:00
689,26740,34834,started,2023-01-14 03:27:00
690,65640,6202,started,2023-10-09 05:45:00
691,9421,25,completed,2024-08-16 23:12:00
692,56683,63547,completed,2023-10-13 20:13:00
693,31956,40660,revisited,2023-05-07 06:21:00
694,69320,23899,started,2023-12-21 01:57:00
695,60991,70544,started,2023-02-26 11:18:00
696,67119,28327,paused,2024-06-08 08:00:00
697,17851,76852,started,2023-08-02 19:29:00
698,27907,76618,viewed,2023-03-28 08:55:00
699,75976,46758,viewed,2023-02-22 20:04:00
700,47074,43072,viewed,2023-02-11 14:07:00
701,76835,77648,paused,2024-10-16 05:46:00
702,61301,79553,completed,2024-10-19 09:28:00
703,30560,79092,started,2023-03-10 15:48:00
704,53873,27904,started,2024-07-01 21:36:00
705,41724,19039,viewed,2024-09-29 22:37:00
706,23451,25316,viewed,2024-05-20 14:34:00
707,8360,34173,completed,2023-04-27 18:35:00
708,20290,53542,started,2024-03-05 03:38:00
709,6250,43741,completed,2024-05-26 15:26:00
710,7561,76506,viewed,2023-08-29 18:12:00
711,20684,4061,revisited,2023-04-22 23:47:00
712,261,3891,completed,2024-11-07 13:45:00
713,15891,68770,revisited,2024-01-06 09:39:00
714,15360,78527,revisited,2024-05-30 22:01:00
715,45345,16403,viewed,2024-08-16 16:16:00
716,1036,35060,paused,2023-02-15 14:25:00
717,64864,13982,revisited,2024-02-14 07:49:00
718,32066,44134,paused,2023-04-18 02:48:00
719,8434,2729,paused,2024-06-26 01:04:00
720,43742,50996,started,2023-06-23 20:12:00
721,48885,26375,revisited,2023-06-13 10:45:00
722,64518,65553,viewed,2024-05-08 02:08:00
723,14847,50076,revisited,2024-06-05 10:02:00
724,75135,58386,started,2024-06-21 05:52:00
725,27551,11548,revisited,2024-03-13 20:25:00
726,37608,12836,viewed,2023-12-09 06:53:00
727,18943,34347,paused,2024-02-09 07:33:00
728,57540,39691,completed,2024-06-05 01:54:00
729,35770,33881,completed,2024-11-24 06:52:00
730,48297,9115,viewed,2024-07-30 06:39:00
731,30951,18317,revisited,2024-11-12 12:45:00
732,2802,55342,viewed,2023-04-14 10:08:00
733,19371,34088,completed,2023-06-02 20:07:00
734,33025,56058,viewed,2024-03-30 18:20:00
735,17365,68669,paused,2023-11-30 18:17:00
736,35938,33747,completed,2023-07-18 09:17:00
737,60915,4955,viewed,2024-01-16 17:19:00
738,44955,7283,started,2024-11-14 17:16:00
739,11802,34141,revisited,2023-06-05 15:29:00
740,53378,79871,viewed,2024-09-11 12:47:00
741,1724,34627,revisited,2023-12-17 05:26:00
742,63338,79602,paused,2023-01-16 03:41:00
743,55935,23286,started,2023-10-31 15:50:00
744,45933,20907,paused,2023-10-27 16:56:00
745,68289,25311,completed,2023-12-04 04:33:00
746,73437,21951,started,2024-03-12 03:20:00
747,69587,27040,viewed,2023-05-10 05:49:00
748,57669,14965,completed,2024-01-13 14:01:00
749,60640,78608,viewed,2024-06-06 23:28:00
750,67836,55163,completed,2024-01-11 17:46:00
751,55016,33727,started,2024-10-01 17:05:00
752,60428,10550,completed,2024-07-07 15:37:00
753,6779,43316,viewed,2024-02-05 19:40:00
754,65994,51975,revisited,2024-08-23 19:07:00
755,26155,57600,paused,2023-09-30 06:25:00
756,23472,60080,revisited,2023-09-18 01:27:00
757,1956,2729,revisited,2023-06-07 16:49:00
758,16474,27690,paused,2024-06-20 04:34:00
759,25527,29490,revisited,2023-08-17 15:43:00
760,78357,32122,completed,2023-12-24 05:15:00
761,14063,2255,viewed,2023-05-12 20:49:00
762,72459,58833,started,2023-03-25 06:01:00
763,73484,69289,started,2024-02-01 17:27:00
764,5614,56190,paused,2024-05-30 11:45:00
765,653,60730,paused,2024-05-11 13:53:00
766,72503,73570,viewed,2024-01-07 20:47:00
767,58390,4795,revisited,2024-05-09 13:30:00
768,46173,48277,started,2024-09-22 21:43:00
769,32942,20347,paused,2024-01-04 16:53:00
770,71333,17409,paused,2023-04-16 05:48:00
771,18135,34276,viewed,2024-08-29 16:30:00
772,53213,8965,completed,2023-05-22 07:34:00
773,72714,69663,completed,2024-07-16 19:10:00
774,36700,35921,started,2023-10-19 01:46:00
775,27830,40305,paused,2023-01-22 12:56:00
776,39615,30077,revisited,2024-10-22 06:21:00
777,16992,44553,revisited,2023-05-12 10:21:00
778,69386,60777,paused,2024-05-31 20:23:00
779,21800,68463,paused,2024-05-28 20:18:00
780,72383,54896,viewed,2024-09-27 03:06:00
781,4349,21932,viewed,2023-07-25 14:17:00
782,50227,5803,completed,2024-09-28 22:00:00
783,36231,45190,paused,2024-01-11 14:38:00
784,43499,14237,completed,2023-03-21 05:28:00
785,18853,4341,viewed,2023-06-16 05:57:00
786,59550,29023,revisited,2024-08-27 16:46:00
787,27963,70072,viewed,2024-01-09 14:28:00
788,34149,17425,paused,2024-05-01 17:32:00
789,71308,13594,paused,2024-09-25 18:06:00
790,18514,6973,started,2024-01-14 02:14:00
791,30119,67163,completed,2023-02-26 23:33:00
792,60350,51645,paused,2024-10-03 23:17:00
793,20833,40469,completed,2024-10-26 11:12:00
794,34520,5950,viewed,2024-04-29 22:47:00
795,64396,25368,revisited,2023-09-22 06:02:00
796,49121,61207,paused,2024-04-07 09:23:00
797,23454,38454,paused,2024-03-19 06:23:00
798,76953,57837,started,2023-10-29 16:25:00
799,44883,54383,started,2023-10-04 21:40:00
800,46975,5461,viewed,2023-10-10 08:42:00
801,41786,29013,paused,2023-12-09 09:18:00
802,40889,28748,paused,2024-06-11 01:27:00
803,10017,54164,paused,2024-07-10 12:55:00
804,23807,25844,revisited,2024-11-23 09:19:00
805,52737,5390,started,2023-04-26 05:44:00
806,58960,12067,started,2023-09-14 22:17:00
807,62723,22268,viewed,2024-05-31 18:33:00
808,69008,31453,viewed,2023-12-17 14:31:00
809,75559,1439,viewed,2023-04-04 23:51:00
810,71893,72556,viewed,2023-07-28 05:57:00
811,69415,55234,paused,2023-10-03 11:20:00
812,20695,47163,viewed,2024-06-21 04:33:00
813,51482,42848,revisited,2023-07-25 11:26:00
814,43666,67480,revisited,2023-02-17 23:31:00
815,49520,54499,started,2024-02-03 05:10:00
816,23072,26769,viewed,2024-01-09 10:12:00
817,1511,32870,revisited,2024-07-23 19:58:00
818,33189,39011,started,2023-12-17 18:33:00
819,52383,67397,started,2024-03-16 00:19:00
820,23658,33705,revisited,2023-11-12 03:41:00
821,79271,36146,revisited,2023-07-23 11:13:00
822,45449,21156,viewed,2024-09-17 02:14:00
823,14325,45051,completed,2024-09-11 06:18:00
824,3206,32788,revisited,2023-08-22 16:53:00
825,71440,42397,paused,2024-02-22 08:08:00
826,979,44223,revisited,2023-12-17 18:48:00
827,45332,62944,revisited,2024-04-25 02:23:00
828,1659,17878,viewed,2024-09-12 00:08:00
829,1603,78114,started,2023-04-03 19:07:00
830,60950,78841,completed,2024-11-28 17:29:00
831,20749,31691,completed,2024-02-24 19:36:00
832,42791,65607,viewed,2023-10-20 08:02:00
833,39963,1996,completed,2023-01-19 10:01:00
834,54152,73584,viewed,2023-04-06 06:50:00
835,16587,29670,started,2024-11-16 21:14:00
836,35595,51298,started,2024-10-10 19:54:00
837,74752,30572,started,2024-01-07 13:05:00
838,40693,48899,viewed,2024-01-01 01:55:00
839,11103,25290,viewed,2024-07-03 04:16:00
840,69654,64032,viewed,2024-09-12 08:26:00
841,11752,43042,paused,2023-11-01 16:30:00
842,25870,26521,paused,2024-09-02 02:02:00
843,44956,17128,paused,2023-04-22 18:25:00
844,58029,52699,revisited,2023-11-23 05:28:00
845,53911,62626,started,2023-02-17 17:51:00
846,45894,79458,started,2023-08-16 15:16:00
847,54021,625,started,2023-05-16 07:19:00
848,26915,29049,completed,2024-02-11 11:41:00
849,32869,5641,viewed,2023-08-06 06:33:00
850,76754,56519,completed,2024-09-18 08:35:00
851,75769,19938,completed,2024-07-06 08:46:00
852,72528,4100,completed,2024-02-05 09:34:00
853,21415,72235,paused,2023-03-07 16:39:00
854,5342,62594,completed,2024-06-07 03:20:00
855,64148,69134,viewed,2024-02-17 13:08:00
856,46320,53038,started,2023-06-02 18:06:00
857,845,30248,started,2024-04-16 21:24:00
858,6878,74806,paused,2024-06-29 00:59:00
859,72035,51374,completed,2024-08-17 06:21:00
860,53330,11588,paused,2024-01-04 07:10:00
861,135,63340,paused,2024-08-20 01:12:00
862,68665,69551,started,2024-01-28 03:21:00
863,60453,61345,paused,2023-10-30 06:24:00
864,66465,22069,paused,2023-07-07 10:31:00
865,35229,75928,started,2023-05-06 10:34:00
866,35405,25339,started,2024-07-06 15:01:00
867,37747,44910,completed,2023-09-08 06:20:00
868,34091,71783,started,2024-05-03 17:39:00
869,26472,32823,completed,2024-05-03 18:28:00
870,24423,19515,started,2024-01-13 09:16:00
871,51971,69195,completed,2023-01-16 16:20:00
872,40538,20393,viewed,2024-10-31 13:26:00
873,54282,29797,viewed,2023-06-23 14:52:00
874,17551,76209,revisited,2023-09-18 06:44:00
875,71621,36133,paused,2023-06-23 21:27:00
876,49993,13342,started,2023-01-16 03:51:00
877,4066,60507,started,2023-12-19 20:07:00
878,6647,61569,viewed,2023-09-10 08:19:00
879,58104,72999,viewed,2024-02-03 00:22:00
880,34202,63107,completed,2023-11-07 12:25:00
881,52371,77487,started,2024-09-18 19:52:00
882,62593,77043,revisited,2024-03-21 11:26:00
883,612,52884,started,2023-09-06 11:11:00
884,46279,58028,paused,2024-11-01 20:16:00
885,64503,46125,viewed,2023-10-14 04:58:00
886,15324,37217,revisited,2024-02-14 12:53:00
887,58745,22830,revisited,2023-06-20 11:00:00
888,51741,19988,viewed,2024-07-05 10:21:00
889,68567,55522,completed,2023-09-12 16:50:00
890,74043,73287,paused,2023-04-21 03:02:00
891,54260,75797,paused,2024-02-01 11:39:00
892,76183,26645,completed,2023-06-20 19:08:00
893,76898,20459,completed,2023-04-13 17:30:00
894,52154,75503,viewed,2023-06-14 15:03:00
895,32176,61160,revisited,2023-06-05 04:15:00
896,60093,3055,viewed,2024-08-31 18:03:00
897,15507,65469,started,2024-03-03 11:30:00
898,64444,46396,viewed,2023-12-02 05:10:00
899,51259,56043,revisited,2023-10-07 21:03:00
900,569,70222,revisited,2024-03-07 22:33:00
901,18433,33444,viewed,2024-06-15 04:18:00
902,57836,64381,paused,2024-04-20 11:08:00
903,62176,51987,viewed,2023-10-12 10:43:00
904,71991,1504,viewed,2024-10-21 13:37:00
905,36970,44207,viewed,2023-09-12 22:12:00
906,40742,72222,paused,2024-04-22 10:54:00
907,42153,19299,revisited,2024-07-26 04:54:00
908,72571,71314,completed,2023-05-07 21:54:00
909,43616,63427,viewed,2024-10-28 20:26:00
910,67265,30585,completed,2023-10-30 08:59:00
911,30969,34696,started,2023-07-04 04:44:00
912,33130,22447,viewed,2024-10-12 21:01:00
913,78077,14237,viewed,2023-01-23 23:16:00
914,41025,42727,completed,2023-03-09 11:08:00
915,4658,3573,completed,2024-02-27 12:45:00
916,2600,73953,paused,2024-04-20 03:31:00
917,21741,13875,started,2024-08-28 00:01:00
918,21207,19181,paused,2023-11-20 07:09:00
919,57241,19756,paused,2024-05-04 23:12:00
920,61820,63030,paused,2023-05-14 09:41:00
921,25466,69562,viewed,2023-02-18 16:08:00
922,42547,29190,started,2023-03-22 22:26:00
923,58462,75490,started,2023-07-17 22:40:00
924,36824,48778,completed,2024-06-23 05:02:00
925,12413,42446,revisited,2024-07-15 17:54:00
926,60089,54370,completed,2024-06-25 18:00:00
927,59783,8198,completed,2023-08-18 07:31:00
928,61605,3241,revisited,2024-04-07 11:54:00
929,56247,10284,viewed,2023-12-28 22:27:00
930,458,38316,started,2024-04-16 00:33:00
931,58514,13167,viewed,2024-11-11 03:13:00
932,35384,56492,completed,2024-10-04 09:34:00
933,9401,5181,started,2023-04-13 03:27:00
934,1171,60906,started,2024-02-10 06:19:00
935,36728,48713,completed,2024-10-09 04:06:00
936,55793,70663,revisited,2023-05-19 03:56:00
937,26328,35696,completed,2024-05-16 22:30:00
938,75171,76687,started,2023-06-20 21:00:00
939,69698,57515,completed,2023-02-01 13:16:00
940,42068,27267,started,2023-09-25 13:31:00
941,79215,72815,paused,2024-08-26 02:08:00
942,64370,64789,revisited,2023-05-09 05:40:00
943,54915,28550,started,2024-03-28 04:35:00
944,41671,53304,completed,2024-08-09 14:56:00
945,73404,62703,completed,2024-05-13 16:34:00
946,76881,16945,viewed,2023-08-23 22:25:00
947,48041,70829,viewed,2023-04-29 12:29:00
948,34164,68262,completed,2024-06-24 00:44:00
949,4987,53480,viewed,2023-05-17 02:58:00
950,47046,41432,revisited,2023-04-25 23:32:00
951,22243,46934,revisited,2023-10-01 12:30:00
952,52438,8687,completed,2023-07-13 03:55:00
953,4633,69201,started,2024-11-19 18:45:00
954,34718,79272,revisited,2023-12-08 08:49:00
955,41853,19362,revisited,2023-09-16 15:23:00
956,48348,9093,revisited,2023-11-30 00:30:00
957,15560,62881,completed,2024-02-23 14:05:00
958,29159,53500,completed,2023-05-02 01:12:00
959,31191,23002,started,2024-06-08 04:40:00
960,7553,73445,revisited,2023-06-19 02:37:00
961,3236,26780,revisited,2023-05-23 07:12:00
962,16514,4559,started,2023-05-01 15:03:00
963,24161,45253,paused,2024-05-29 07:56:00
964,61277,60606,revisited,2024-02-24 04:42:00
965,27011,22365,completed,2023-05-22 21:58:00
966,24498,63853,revisited,2023-11-06 03:02:00
967,67843,28261,paused,2024-02-11 22:25:00
968,36482,76954,viewed,2023-08-09 12:58:00
969,51294,22782,started,2023-02-25 14:11:00
970,11843,79647,revisited,2024-01-08 16:45:00
971,9885,33245,paused,2024-06-08 07:57:00
972,31189,21653,viewed,2023-10-16 01:30:00
973,74850,12828,viewed,2023-07-24 17:09:00
974,6322,33494,paused,2023-02-15 16:50:00
975,52527,12616,paused,2024-03-10 09:37:00
976,73487,73570,completed,2024-04-27 22:24:00
977,37212,15558,paused,2024-06-28 12:28:00
978,9581,5227,viewed,2024-11-16 17:07:00
979,17061,36236,viewed,2023-05-27 04:01:00
980,34818,73810,viewed,2023-05-11 21:21:00
981,77996,64169,revisited,2023-06-15 01:14:00
982,74059,67900,revisited,2023-12-15 12:36:00
983,14739,371,paused,2024-06-09 14:06:00
984,63754,42866,revisited,2024-10-15 01:50:00
985,6562,64928,paused,2024-11-15 12:54:00
986,68747,47083,viewed,2024-02-03 14:07:00
987,1991,49,revisited,2023-08-31 01:27:00
988,64161,27871,viewed,2023-03-04 10:31:00
989,28730,20858,started,2024-05-05 11:59:00
990,49698,38409,paused,2024-07-31 09:11:00
991,71524,4420,viewed,2024-02-26 20:09:00
992,73649,74410,revisited,2023-02-20 19:53:00
993,44726,48796,viewed,2024-05-21 04:48:00
994,62286,37284,paused,2023-01-30 19:26:00
995,47576,61121,paused,2023-07-16 04:30:00
996,38143,199,paused,2023-03-07 07:24:00
997,5962,48049,paused,2024-10-07 18:44:00
998,8804,79856,started,2024-07-26 20:43:00
999,1891,626,completed,2024-05-10 21:04:00
1000,1983,46175,revisited,2024-02-18 21:24:00
1001,36800,77812,completed,2024-04-06 09:07:00
1002,14697,51301,revisited,2023-09-09 19:00:00
1003,18987,17211,completed,2024-01-13 07:20:00
1004,13823,74429,paused,2024-09-15 02:19:00
1005,27301,24622,viewed,2023-08-02 04:12:00
1006,52833,39399,completed,2023-08-24 03:57:00
1007,76840,72336,paused,2024-05-02 18:35:00
1008,24554,65076,started,2023-04-24 06:34:00
1009,66699,7605,paused,2023-07-14 21:37:00
1010,66267,40726,viewed,2024-02-20 08:30:00
1011,50108,68830,completed,2024-03-12 15:36:00
1012,25538,57752,completed,2023-04-24 04:07:00
1013,6073,41295,completed,2024-05-15 15:27:00
1014,71985,42747,completed,2023-05-09 17:07:00
1015,52481,77537,started,2023-02-24 05:57:00
1016,10591,39629,paused,2023-09-12 08:51:00
1017,54914,42440,started,2024-01-01 22:33:00
1018,66184,35449,viewed,2023-05-03 00:55:00
1019,73300,45807,completed,2023-03-06 22:02:00
1020,35613,35084,paused,2023-05-15 03:34:00
1021,13401,75061,revisited,2024-03-01 08:04:00
1022,32581,14969,revisited,2023-05-31 14:32:00
