enrollment_id,user_id,course_id,enrolled_at,status
803,1345,1041,2023-10-23,inactive
804,69685,19564,2023-08-30,active
805,46286,18691,2023-07-14,active
806,42416,34720,2023-08-25,active
807,24897,61698,2023-03-19,active
808,31560,11012,2023-02-27,active
809,65084,73508,2023-08-25,active
810,33867,10070,2024-09-12,active
811,5043,10193,2024-03-16,active
812,78824,24988,2024-07-30,active
813,49388,28040,2024-11-09,active
814,44965,12715,2024-03-23,active
815,2292,17882,2023-07-05,inactive
816,5510,21185,2023-05-23,inactive
817,11315,32039,2023-11-16,inactive
818,78355,24157,2024-11-25,active
819,22106,1521,2023-05-09,inactive
820,38646,52635,2023-08-22,active
821,59206,20313,2024-07-05,active
822,30051,72470,2023-03-30,active
823,11346,65528,2024-01-02,active
824,6148,38678,2024-04-23,active
825,51797,1589,2023-06-19,inactive
826,7415,23395,2024-03-23,active
827,53554,12213,2024-02-11,active
828,1169,20050,2023-12-29,active
829,71604,26559,2024-08-31,active
830,27461,11883,2024-10-12,active
831,38621,24129,2023-03-21,active
832,11046,67169,2024-03-14,active
833,15278,3130,2024-02-20,active
834,72217,72640,2024-10-20,active
835,36341,39437,2024-05-22,active
836,16224,69301,2024-02-23,active
837,61588,37102,2023-06-11,active
838,29000,69059,2023-01-18,active
839,10630,56213,2024-02-27,active
840,79208,37305,2023-05-24,active
841,69560,7928,2024-07-13,active
842,49756,6154,2024-04-29,active
843,30900,68349,2023-05-02,inactive
844,38327,71134,2024-09-24,active
845,60267,23488,2024-02-24,active
846,56315,45450,2024-04-20,active
847,65119,7749,2023-08-09,active
848,16372,17172,2023-03-16,active
849,61930,56536,2024-08-23,active
850,46229,70798,2023-11-01,active
851,71957,67815,2024-09-29,active
852,27820,31157,2023-09-01,active
853,72295,14902,2023-07-12,active
854,60236,42795,2023-06-28,active
855,21006,61056,2023-12-13,active
856,36055,50111,2023-12-14,inactive
857,73207,23715,2024-03-23,active
858,56039,61482,2024-04-07,active
859,26883,62582,2023-05-29,active
860,62128,69600,2024-10-28,active
861,63458,6207,2023-01-26,active
862,72436,8954,2023-09-01,active
863,33899,70532,2024-09-16,active
864,4175,54387,2024-05-04,inactive
865,58719,55461,2023-05-26,active
866,39845,70792,2023-11-10,active
867,45597,17711,2023-09-09,active
868,15714,68212,2023-05-25,active
869,47394,67922,2023-10-26,active
870,42059,41234,2023-05-03,active
871,69674,26090,2023-05-13,active
872,10575,60974,2023-07-27,active
873,76793,73408,2023-05-18,active
874,62065,60913,2023-04-16,active
875,21923,73031,2023-01-27,active
876,77694,77717,2024-01-27,active
877,30573,75005,2023-11-26,active
878,6298,78012,2023-03-20,active
879,10035,26646,2024-03-30,active
880,38399,724,2023-01-31,active
881,15522,76956,2024-06-03,active
882,2144,15393,2024-09-18,active
883,45765,28497,2024-05-06,active
884,26030,39775,2024-04-09,active
885,2119,45179,2024-11-10,active
886,24734,34712,2024-02-16,inactive
887,56650,52562,2024-07-18,active
888,28854,61419,2023-07-19,active
889,35059,57502,2024-02-20,active
890,23151,17774,2024-10-12,inactive
891,25587,42140,2024-07-27,active
892,73248,39376,2023-09-13,active
893,53438,39767,2024-09-18,active
894,46052,54353,2024-07-14,inactive
895,32873,2925,2023-06-20,active
896,52621,5501,2024-06-05,active
897,31654,68341,2023-08-18,active
898,67138,29698,2024-06-04,active
899,53051,48597,2023-11-10,active
900,9770,3027,2023-01-08,active
901,14886,75025,2023-04-16,inactive
902,63987,36333,2023-11-30,active
903,54437,59839,2024-08-02,active
904,62158,59893,2024-06-22,active
905,8402,9957,2024-09-30,active
906,71976,79551,2024-06-22,active
907,20558,29489,2024-10-05,active
908,79011,58213,2023-01-19,active
909,64804,44462,2023-03-28,active
910,53252,70989,2023-07-11,active
911,55642,68294,2024-05-06,active
912,25227,74809,2023-06-28,inactive
913,64515,63209,2023-10-30,active
914,1270,5375,2023-08-16,inactive
915,71933,50558,2023-05-08,active
916,52988,24675,2023-04-18,active
917,11390,61961,2023-06-18,active
918,33998,34126,2024-05-06,active
919,12685,47989,2024-08-08,active
920,52824,65009,2023-12-29,active
921,55345,14021,2024-06-15,active
922,47982,15352,2024-02-18,active
923,25196,76151,2023-11-18,active
924,53156,53565,2023-12-02,active
925,18485,32283,2024-04-11,active
926,19591,31697,2023-01-31,active
927,77720,10092,2024-07-30,inactive
928,9620,54746,2024-07-24,active
929,7868,35363,2023-01-28,active
930,14527,36017,2023-09-11,active
931,8651,48143,2024-03-11,inactive
932,62788,58219,2024-06-05,active
933,38231,68572,2024-05-10,active
934,14669,16032,2023-09-02,active
935,7072,33804,2024-06-17,active
936,57396,11956,2024-09-30,active
937,68536,44309,2024-02-15,active
938,13217,73608,2024-04-20,active
939,6729,31958,2024-09-20,active
940,5375,54275,2023-06-24,active
941,39227,10023,2024-10-16,active
942,43110,34483,2024-09-16,active
943,74566,49214,2023-10-10,active
944,10440,75152,2023-02-01,active
945,58138,43903,2023-10-22,inactive
946,31094,15808,2024-11-19,inactive
947,2908,50537,2023-01-09,active
948,8678,62817,2024-02-16,active
949,51253,26348,2023-01-05,active
950,19256,111,2023-09-05,active
951,64204,43595,2024-04-05,inactive
952,28010,21325,2024-08-08,active
953,23275,17505,2023-10-09,active
954,20059,18312,2024-06-02,active
955,63428,34201,2023-02-13,active
956,41944,26115,2024-03-28,active
957,73124,1221,2024-01-30,active
958,10036,27220,2024-09-12,inactive
959,14553,33846,2023-08-05,active
960,63455,31952,2024-07-25,active
961,68474,36297,2023-03-13,inactive
962,59717,57608,2023-06-08,active
963,4590,47748,2024-08-10,active
964,29360,39216,2024-02-22,inactive
965,43628,78052,2023-03-30,active
966,63210,66811,2024-09-27,inactive
967,47805,46701,2023-08-23,active
968,76232,6381,2023-08-14,active
969,16596,3225,2024-11-17,active
970,64828,43785,2023-08-03,active
971,39411,71122,2023-05-17,active
972,46503,68874,2024-02-16,active
973,17624,20862,2024-11-22,active
974,11675,27186,2023-02-24,active
975,67050,4167,2023-05-13,active
976,71818,53748,2024-07-07,active
977,38799,43933,2024-02-29,active
978,39645,77625,2023-04-03,active
979,26070,15064,2023-06-30,active
980,40153,19106,2023-12-26,active
981,15328,62599,2023-09-11,active
982,42417,1092,2024-03-22,active
983,25730,41177,2024-07-06,inactive
984,47055,18509,2023-06-23,inactive
985,45550,71887,2023-05-03,active
986,74406,73202,2024-11-21,active
987,17899,30534,2024-01-03,active
988,63663,2234,2023-08-17,active
989,55709,55479,2023-09-12,active
990,45192,33154,2024-07-18,inactive
991,28239,38465,2023-06-23,inactive
992,56527,76610,2024-06-17,active
993,17069,24345,2023-10-24,active
994,55806,19171,2023-08-26,active
995,1076,12102,2023-09-20,active
996,12023,64978,2023-10-11,active
997,18439,66207,2024-03-27,active
998,16620,65760,2023-05-22,active
999,28937,48663,2024-10-17,active
1000,50979,31082,2024-11-03,active
1001,992,75438,2024-01-30,active
1002,62161,53984,2023-01-28,active
1003,67679,76521,2023-06-08,active
1004,15176,32434,2023-03-06,active
1005,71983,5017,2024-08-13,active
1006,43696,52180,2023-12-22,active
1007,53122,2191,2023-05-26,active
1008,71947,54874,2024-02-10,active
1009,48779,8277,2024-02-28,active
1010,38052,74717,2024-11-22,active
1011,37714,8211,2023-07-28,active
1012,9863,46288,2024-07-09,active
1013,67252,59094,2023-09-09,inactive
1014,20784,62754,2023-02-08,active
1015,28676,60655,2023-12-08,active
1016,74821,52045,2023-11-06,active
1017,70721,67336,2023-11-26,active
1018,41879,39092,2024-07-12,active
1019,53825,51679,2024-06-03,active
1020,47399,21640,2024-10-16,active
1021,13961,8621,2024-09-23,active
1022,67989,60741,2023-06-30,active
1023,44740,14344,2024-04-10,inactive
1024,7075,35271,2024-05-13,active
1025,25189,36529,2023-03-21,active
1026,19170,39120,2024-11-10,active
1027,19422,49831,2024-11-13,active
1028,46577,35795,2024-07-15,active
1029,7421,4945,2023-12-28,active
1030,55088,36095,2023-02-15,active
1031,40903,74097,2023-07-10,active
1032,34413,11623,2023-02-05,active
1033,70624,3073,2023-02-21,active
1034,5676,48158,2023-02-26,active
1035,47771,27819,2023-02-20,active
1036,24513,10459,2024-03-22,active
1037,13701,69499,2024-07-10,active
1038,34891,5374,2023-09-12,active
1039,57554,79365,2023-10-05,active
1040,60451,60977,2023-02-05,inactive
1041,49513,6612,2024-07-12,active
1042,45084,45510,2023-08-24,active
1043,67447,63128,2023-07-16,inactive
1044,27348,72554,2023-06-06,active
1045,52606,10404,2023-05-19,active
1046,18766,3784,2024-04-27,active
1047,41934,21166,2024-03-10,active
1048,35039,68571,2023-05-25,active
1049,42565,39544,2023-04-05,active
1050,38677,49030,2023-04-29,active
1051,14070,71297,2023-02-16,inactive
1052,16758,39360,2024-07-09,active
1053,53361,76710,2024-06-06,active
1054,51210,12360,2024-11-10,active
1055,48786,26022,2023-08-01,active
1056,18079,7027,2023-10-03,active
1057,25483,25101,2023-05-02,inactive
1058,18939,41038,2024-05-08,active
1059,63678,30581,2023-07-14,inactive
1060,56570,31045,2024-05-02,active
1061,78437,43989,2023-10-28,active
1062,35562,20991,2024-10-14,active
1063,32334,33044,2023-12-14,active
1064,10603,28782,2024-07-01,active
1065,29489,45372,2023-11-07,active
1066,38933,37486,2023-01-17,active
1067,9357,64079,2024-08-04,active
1068,38614,50900,2024-01-17,active
1069,45523,12589,2023-09-10,active
1070,1438,25119,2023-01-10,active
1071,26980,26135,2024-07-27,active
1072,64983,66281,2024-05-10,active
1073,21282,60555,2023-08-29,active
1074,49901,14380,2023-09-24,active
1075,42774,43587,2023-10-15,inactive
1076,29869,35814,2023-01-15,active
1077,37190,63642,2024-02-21,active
1078,60136,50683,2024-05-30,active
1079,68768,74689,2024-04-19,active
1080,19638,33019,2024-09-11,active
1081,71458,57700,2023-02-04,active
1082,76918,53569,2024-11-08,active
1083,28983,27538,2023-01-04,active
1084,79312,33277,2024-03-13,active
1085,2672,51710,2023-08-09,active
1086,35883,12145,2023-05-29,active
1087,56226,37599,2023-09-24,active
1088,68237,17300,2023-12-20,active
1089,43956,71953,2023-05-07,active
1090,41173,67280,2024-01-04,active
1091,52094,29413,2024-08-26,active
1092,24613,32124,2023-09-01,inactive
1093,38290,46776,2023-02-12,active
1094,44710,34592,2023-07-10,active
1095,73201,5726,2023-01-29,active
1096,68578,5270,2023-08-20,active
1097,51494,74426,2023-08-22,active
1098,75773,55476,2023-02-22,active
1099,25444,40007,2024-09-16,active
1100,75521,32082,2023-03-27,active
1101,32312,66110,2023-01-29,inactive
1102,60707,73871,2023-11-26,active
1103,22506,45768,2024-04-03,active
1104,73005,73626,2023-04-23,active
1105,8787,74883,2023-08-20,active
1106,39092,6395,2024-05-08,inactive
1107,1126,44790,2023-06-05,active
1108,24976,5584,2023-04-16,active
1109,7811,64664,2023-01-07,active
1110,44066,14118,2024-02-01,active
1111,51646,63350,2023-11-25,active
1112,976,67999,2024-11-04,active
1113,13884,69170,2023-05-24,active
1114,4358,31689,2023-06-06,active
1115,36570,64842,2024-08-06,active
1116,73185,57239,2024-06-22,active
1117,25035,65906,2024-11-28,active
1118,54108,14705,2023-05-04,active
1119,48104,78505,2023-07-26,active
1120,23229,45418,2023-02-15,active
1121,39222,47862,2024-08-04,active
1122,28386,63350,2023-06-11,active
1123,14451,46975,2023-07-03,active
1124,69151,59911,2024-06-12,inactive
1125,79836,44663,2024-06-23,active
1126,66974,61151,2023-04-29,active
1127,17475,58372,2024-03-11,inactive
1128,16048,13983,2024-06-19,active
1129,24282,33369,2024-01-10,active
1130,72785,15128,2023-04-02,active
1131,18412,70750,2023-04-27,active
1132,18767,79427,2024-03-13,active
1133,23119,28573,2023-10-12,active
1134,53966,60371,2023-12-12,active
1135,57329,64739,2023-03-19,inactive
1136,49728,71245,2024-03-07,active
1137,2532,2453,2024-03-01,active
1138,5381,25734,2023-03-16,active
1139,68805,8351,2023-10-24,active
1140,35294,59146,2024-03-21,active
1141,35427,2743,2023-06-12,active
1142,26815,33403,2023-08-01,active
1143,45973,7960,2023-01-01,active
1144,69141,13459,2024-03-22,active
1145,64633,2903,2023-10-04,active
1146,14892,30275,2023-05-03,active
1147,8929,20005,2024-11-19,active
1148,53290,6828,2024-09-02,active
1149,45198,1107,2024-10-07,inactive
1150,20443,78823,2023-06-24,active
1151,67992,2251,2023-09-11,active
1152,54690,28052,2023-04-04,active
1153,36255,53269,2024-07-17,active
1154,22648,74732,2024-06-08,active
1155,46652,8726,2023-01-22,active
1156,64330,78545,2023-01-27,active
1157,14122,15186,2024-03-30,active
1158,48124,78027,2023-12-14,active
1159,24719,68365,2024-09-21,active
1160,79775,38745,2024-05-14,active
1161,35877,56866,2024-03-30,active
1162,20643,78067,2023-03-24,active
1163,35745,79214,2023-04-12,active
1164,74377,61260,2023-01-26,active
1165,11403,54735,2023-11-08,active
1166,59479,53059,2024-11-14,inactive
1167,77446,64457,2023-01-30,inactive
1168,45233,58388,2024-02-09,active
1169,15075,64903,2024-06-02,active
1170,11113,34201,2023-04-10,active
1171,58772,70903,2024-03-21,active
1172,5153,76677,2023-08-21,active
1173,25391,23950,2024-06-27,active
1174,66861,28369,2023-01-10,active
1175,73179,19491,2024-04-08,active
1176,41646,37780,2023-11-07,active
1177,79612,71854,2023-09-03,active
1178,35997,51943,2023-02-11,active
1179,65054,45927,2023-09-19,active
1180,37057,71539,2024-06-07,active
1181,54784,34249,2023-11-06,active
1182,56667,23951,2023-01-01,active
1183,20652,45115,2024-01-31,active
1184,73369,32818,2023-07-21,active
1185,50641,14276,2024-08-13,active
1186,47280,70653,2024-11-18,active
1187,43585,14421,2023-09-20,active
1188,52755,38396,2023-01-09,inactive
1189,43420,74126,2024-03-14,active
1190,30715,25046,2024-08-14,inactive
1191,5849,28443,2024-10-03,active
1192,56548,27781,2024-09-12,active
1193,11746,40956,2024-05-09,active
1194,728,70017,2023-02-26,active
1195,46366,13326,2023-08-18,active
1196,38322,31796,2024-06-06,active
1197,12529,62154,2023-08-29,active
1198,35986,42336,2023-12-14,active
1199,29869,60844,2024-01-18,inactive
1200,12310,32018,2023-03-21,active
1201,55761,232,2023-07-12,active
1202,10355,18681,2023-07-10,active
1203,31861,1709,2023-11-30,active
1204,40193,11342,2023-10-17,inactive
1205,19718,44264,2024-07-26,active
1206,72314,72294,2024-05-05,active
1207,4508,25633,2024-04-06,active
1208,52433,43596,2023-05-30,active
1209,68639,10331,2023-01-20,active
1210,31330,31915,2023-11-15,active
1211,45919,74957,2024-11-12,inactive
1212,45413,66444,2024-04-26,active
1213,38749,1739,2024-03-07,active
1214,6207,12695,2024-04-17,active
1215,47830,63278,2024-10-24,inactive
1216,12958,10319,2023-06-16,active
1217,70851,73251,2023-09-26,active
1218,43243,77840,2024-01-27,active
1219,5675,72961,2024-01-28,inactive
1220,8409,28505,2023-08-21,active
1221,49354,77366,2023-02-06,active
1222,74866,74526,2023-01-26,active
1223,56884,68924,2024-05-07,active
1224,15276,74146,2024-01-09,active
1225,8893,48088,2024-02-28,active
1226,9480,4711,2023-09-04,inactive
1227,15652,65942,2023-02-19,active
1228,6758,35089,2023-05-01,active
1229,29743,69585,2024-06-14,inactive
1230,66684,70662,2023-11-18,active
1231,18356,31943,2024-01-10,inactive
1232,45870,28180,2023-06-12,active
1233,69170,69443,2024-10-30,active
1234,21304,25722,2024-08-25,active
1235,49612,34863,2023-04-19,active
1236,78680,8318,2024-11-19,active
1237,59876,61211,2023-12-04,active
1238,70403,41032,2023-05-01,active
1239,11592,71763,2024-01-06,active
1240,54122,48642,2024-08-26,active
1241,69576,17672,2023-08-10,active
1242,3795,27146,2023-01-18,active
1243,49518,10373,2023-01-14,active
1244,74522,38725,2023-11-25,active
1245,34349,65868,2023-11-04,active
1246,29595,52845,2023-07-04,active
1247,17958,67395,2024-10-30,active
1248,17581,67636,2023-05-31,inactive
1249,26703,8349,2023-09-19,inactive
1250,20718,67051,2023-11-24,active
1251,50905,76255,2023-11-02,active
1252,29194,76137,2023-05-10,active
1253,71350,3066,2024-11-30,inactive
1254,32989,79005,2024-07-24,active
1255,9888,765,2023-08-05,active
1256,75031,28927,2024-03-11,active
1257,13860,9757,2024-07-13,active
1258,9942,15857,2023-07-04,active
1259,62438,21595,2024-01-28,active
1260,56603,58788,2024-04-05,inactive
1261,29709,77999,2023-02-28,active
1262,54228,11314,2023-10-07,active
1263,2267,7124,2023-07-04,inactive
1264,30831,50579,2023-12-18,active
1265,51451,55218,2023-05-27,active
1266,36376,66272,2023-03-14,active
1267,41933,7713,2023-03-06,active
1268,67767,25194,2024-02-16,active
1269,37300,51535,2024-11-08,active
1270,66163,29272,2024-03-24,active
1271,44766,43675,2023-10-23,active
1272,2692,2486,2023-10-16,inactive
1273,47023,58221,2023-08-26,active
1274,18377,30443,2023-03-07,active
1275,50406,53833,2023-04-12,active
1276,55498,61180,2023-10-03,inactive
1277,77549,36663,2024-11-04,active
1278,56129,54734,2024-09-02,active
1279,32289,58238,2024-07-05,active
1280,72270,49248,2024-04-29,active
1281,9007,75628,2023-09-24,active
1282,34294,76927,2023-05-10,active
1283,13652,46125,2023-03-20,active
1284,78103,31019,2023-06-25,active
1285,44775,7447,2023-02-28,active
1286,18890,79608,2023-01-09,active
1287,6585,24726,2024-07-26,inactive
1288,34557,55634,2024-11-07,active
1289,54078,45184,2024-03-13,active
1290,46831,49000,2023-07-17,active
1291,55621,855,2023-09-18,active
1292,10706,36917,2023-12-16,active
1293,27288,38715,2023-05-29,active
1294,11147,12360,2023-08-27,active
1295,7082,73324,2024-08-14,active
1296,16447,66609,2023-04-28,active
1297,36801,26166,2024-11-27,inactive
1298,42475,53846,2024-01-13,active
1299,61281,67339,2023-06-28,active
1300,67623,49916,2023-03-17,inactive
1301,57334,40361,2023-07-27,active
1302,26247,53970,2024-01-03,inactive
1303,78290,42813,2023-12-19,active
1304,62432,62164,2023-02-09,active
1305,34471,48284,2024-03-30,inactive
1306,39170,52335,2024-10-18,inactive
1307,25443,62493,2024-05-26,active
1308,7751,40282,2024-11-29,active
1309,15133,50885,2024-01-30,active
1310,16510,45384,2023-06-07,active
1311,61220,60832,2024-07-07,inactive
1312,1079,3169,2024-02-14,active
1313,54284,40871,2023-09-10,active
