assessment_id,course_id,title,total_marks
1018,49405,Module Evaluation,100
1019,70044,Quiz 2,75
1020,14264,Final Assessment,100
1021,73595,Quiz 1,50
1022,78719,Final Assessment,50
1023,72929,Course Test,75
1024,79912,Module Evaluation,50
1025,23394,Midterm Test,75
1026,59147,Quiz 2,50
1027,10519,Practice Test,75
1028,52803,Midterm Test,75
1029,75652,Course Test,75
1030,63697,Quiz 2,100
1031,75860,Final Assessment,50
1032,17560,Practice Test,100
1033,35954,Module Evaluation,50
1034,56709,Module Evaluation,75
1035,69516,Quiz 2,50
1036,20230,Quiz 1,100
1037,37076,Midterm Test,75
1038,16799,Course Test,100
1039,8725,Final Assessment,50
1040,227,Quiz 1,100
1041,51417,Module Evaluation,75
1042,79368,Module Evaluation,75
1043,49956,Module Evaluation,100
1044,37906,Course Test,75
1045,74255,Midterm Test,100
1046,11711,Final Assessment,100
1047,44322,Final Assessment,75
1048,46153,Module Evaluation,75
1049,11473,Quiz 2,100
1050,17553,Course Test,75
1051,17536,Practice Test,75
1052,36995,Quiz 1,50
1053,16784,Course Test,50
1054,26684,Final Assessment,50
1055,3679,Final Assessment,50
1056,21469,Practice Test,50
1057,8808,Course Test,100
1058,45907,Midterm Test,100
1059,36435,Quiz 2,50
1060,36333,Midterm Test,100
1061,55015,Practice Test,100
1062,4281,Quiz 1,50
1063,48190,Quiz 1,75
1064,65891,Final Assessment,100
1065,30692,Midterm Test,75
1066,29337,Midterm Test,100
1067,66245,Quiz 1,50
1068,61118,Course Test,50
1069,77518,Final Assessment,100
1070,10921,Quiz 2,75
1071,41840,Final Assessment,50
1072,16856,Quiz 1,75
1073,75674,Module Evaluation,75
1074,23011,Final Assessment,100
1075,18034,Practice Test,100
1076,39109,Quiz 2,100
1077,40263,Module Evaluation,100
1078,55602,Module Evaluation,50
1079,40818,Practice Test,100
1080,44025,Quiz 2,50
1081,40512,Quiz 1,50
1082,35605,Midterm Test,50
1083,59327,Quiz 1,100
1084,58673,Quiz 1,50
1085,71528,Module Evaluation,75
1086,71732,Module Evaluation,100
1087,65255,Quiz 1,75
1088,65615,Final Assessment,75
1089,43960,Final Assessment,75
1090,21438,Final Assessment,75
1091,6307,Quiz 1,100
1092,66497,Course Test,75
1093,30480,Midterm Test,75
1094,78719,Course Test,100
1095,18263,Final Assessment,50
1096,22120,Final Assessment,100
1097,74696,Practice Test,75
1098,49409,Midterm Test,75
1099,57280,Midterm Test,100
1100,58226,Final Assessment,100
1101,43720,Quiz 2,100
1102,38844,Course Test,50
1103,61087,Midterm Test,100
1104,64616,Midterm Test,100
1105,49210,Module Evaluation,100
1106,42165,Course Test,50
1107,69450,Course Test,100
1108,10775,Course Test,50
1109,35147,Quiz 1,50
1110,66667,Quiz 2,50
1111,34313,Quiz 2,100
1112,39146,Course Test,100
1113,72853,Module Evaluation,100
1114,63559,Quiz 1,50
1115,65330,Final Assessment,100
1116,18817,Midterm Test,100
1117,68873,Final Assessment,50
1118,54093,Course Test,100
1119,28611,Module Evaluation,100
1120,49090,Course Test,100
1121,30190,Course Test,100
1122,70553,Practice Test,100
1123,18455,Quiz 2,75
1124,47557,Final Assessment,50
1125,68339,Quiz 1,100
1126,51735,Course Test,50
1127,10832,Final Assessment,50
1128,28650,Module Evaluation,75
1129,73949,Quiz 1,100
1130,77251,Practice Test,50
1131,21357,Quiz 1,100
1132,25651,Course Test,50
1133,49662,Quiz 1,100
1134,56674,Final Assessment,100
1135,33749,Midterm Test,100
1136,28913,Quiz 2,50
1137,3631,Final Assessment,100
1138,60886,Final Assessment,75
1139,57463,Quiz 2,50
1140,1089,Final Assessment,50
1141,7250,Course Test,50
1142,40408,Quiz 1,75
1143,60153,Final Assessment,100
1144,31987,Practice Test,75
1145,6850,Quiz 2,75
1146,1106,Quiz 1,50
1147,8209,Quiz 1,100
1148,6191,Course Test,75
1149,67213,Module Evaluation,100
1150,59271,Quiz 2,75
1151,66085,Practice Test,50
1152,86,Course Test,50
1153,11872,Quiz 2,75
1154,23495,Midterm Test,100
1155,23695,Practice Test,100
1156,31582,Midterm Test,75
1157,41363,Quiz 2,75
1158,49025,Course Test,75
1159,13429,Quiz 2,50
1160,43191,Module Evaluation,50
1161,48717,Module Evaluation,100
1162,16800,Course Test,100
1163,3308,Quiz 2,50
1164,11847,Course Test,75
1165,77602,Final Assessment,75
1166,32244,Midterm Test,75
1167,60628,Quiz 2,75
1168,41192,Module Evaluation,75
1169,957,Quiz 1,100
1170,47589,Midterm Test,75
1171,41299,Quiz 1,75
1172,39607,Quiz 1,50
1173,572,Quiz 2,100
1174,46185,Quiz 2,100
1175,68060,Final Assessment,100
1176,35316,Course Test,50
1177,71845,Course Test,50
1178,59668,Course Test,100
1179,6483,Midterm Test,75
1180,17230,Final Assessment,50
1181,28425,Midterm Test,75
1182,71068,Practice Test,75
1183,38371,Course Test,100
1184,46098,Module Evaluation,50
1185,57134,Midterm Test,100
1186,9523,Quiz 2,50
1187,20157,Module Evaluation,50
1188,63245,Course Test,50
1189,55505,Quiz 2,100
1190,56584,Quiz 1,50
1191,15677,Midterm Test,50
1192,24437,Quiz 2,100
1193,50839,Quiz 2,75
1194,78283,Midterm Test,50
1195,27485,Quiz 2,100
1196,79930,Quiz 1,75
1197,47693,Module Evaluation,100
1198,34699,Final Assessment,50
1199,72736,Quiz 1,100
1200,5315,Course Test,100
1201,42727,Practice Test,100
1202,63721,Midterm Test,50
1203,26856,Quiz 2,75
1204,15842,Module Evaluation,50
1205,37633,Quiz 1,50
1206,36185,Module Evaluation,50
1207,63494,Practice Test,100
1208,13891,Final Assessment,75
1209,52634,Course Test,50
1210,73244,Practice Test,75
1211,73617,Midterm Test,75
1212,14024,Practice Test,75
1213,10773,Course Test,75
1214,13209,Course Test,50
1215,31957,Quiz 1,50
1216,62265,Quiz 1,75
1217,29334,Midterm Test,75
1218,251,Module Evaluation,100
1219,4679,Course Test,75
1220,60523,Module Evaluation,100
1221,7025,Quiz 1,50
1222,53248,Course Test,75
1223,40577,Midterm Test,100
1224,77487,Course Test,75
1225,68420,Module Evaluation,50
1226,14434,Module Evaluation,100
1227,53157,Midterm Test,75
1228,48715,Course Test,75
1229,24138,Midterm Test,100
1230,31589,Quiz 2,50
1231,48060,Practice Test,50
1232,13776,Final Assessment,75
1233,14242,Quiz 1,50
1234,18795,Practice Test,100
1235,70693,Quiz 1,75
1236,64414,Quiz 1,100
1237,12684,Quiz 1,50
1238,17896,Practice Test,100
1239,35490,Quiz 1,75
1240,40502,Quiz 1,100
1241,3025,Quiz 1,50
1242,2491,Midterm Test,50
1243,1481,Module Evaluation,50
1244,5469,Module Evaluation,100
1245,3046,Final Assessment,50
1246,58995,Practice Test,75
1247,48779,Quiz 1,100
1248,59056,Quiz 2,75
1249,74183,Midterm Test,50
1250,60670,Quiz 2,100
1251,70558,Module Evaluation,75
1252,50411,Module Evaluation,100
1253,14070,Midterm Test,50
1254,49281,Midterm Test,100
1255,27627,Quiz 2,50
1256,24152,Practice Test,75
1257,62344,Final Assessment,100
1258,49263,Practice Test,50
1259,34158,Module Evaluation,75
1260,76143,Final Assessment,50
1261,61461,Course Test,75
1262,74242,Quiz 1,100
1263,30407,Module Evaluation,50
1264,53870,Midterm Test,100
1265,45514,Final Assessment,75
1266,72327,Practice Test,100
1267,10578,Module Evaluation,50
1268,42605,Midterm Test,100
1269,8520,Course Test,100
1270,34055,Midterm Test,50
1271,69168,Quiz 1,100
1272,27676,Quiz 1,75
1273,58477,Quiz 1,75
1274,71218,Quiz 2,100
1275,65150,Quiz 1,75
1276,53860,Final Assessment,50
1277,56735,Module Evaluation,50
1278,3125,Midterm Test,50
1279,61101,Practice Test,100
1280,3325,Practice Test,75
1281,65085,Midterm Test,75
1282,65753,Midterm Test,50
1283,275,Midterm Test,50
1284,67788,Practice Test,50
1285,19022,Midterm Test,75
1286,71215,Final Assessment,75
1287,74701,Practice Test,100
1288,13339,Practice Test,100
1289,2570,Course Test,100
1290,1072,Final Assessment,75
1291,58657,Course Test,50
1292,67148,Final Assessment,75
1293,25715,Quiz 2,100
1294,71832,Quiz 1,75
1295,27918,Quiz 2,50
1296,55677,Course Test,100
1297,66717,Midterm Test,75
1298,25197,Course Test,100
1299,69879,Practice Test,100
1300,68381,Course Test,75
1301,42678,Quiz 1,50
1302,22723,Quiz 2,50
1303,48892,Midterm Test,50
1304,74534,Practice Test,50
1305,4138,Quiz 1,50
1306,42394,Practice Test,50
1307,31814,Quiz 1,100
1308,52028,Midterm Test,100
1309,6273,Midterm Test,50
1310,22768,Module Evaluation,50
1311,25780,Quiz 2,75
1312,33606,Course Test,100
1313,36913,Quiz 1,50
1314,3987,Midterm Test,50
1315,38325,Midterm Test,75
1316,35169,Quiz 2,75
1317,46002,Quiz 1,75
1318,30320,Quiz 2,100
1319,31540,Practice Test,50
1320,41618,Midterm Test,100
1321,56351,Course Test,50
1322,8339,Quiz 1,100
1323,45013,Quiz 2,75
1324,16929,Module Evaluation,75
1325,72899,Midterm Test,50
1326,9616,Module Evaluation,100
1327,73344,Final Assessment,75
1328,37917,Quiz 2,50
1329,71,Practice Test,100
1330,34299,Course Test,75
1331,26220,Module Evaluation,100
1332,43289,Final Assessment,75
1333,60590,Quiz 1,100
1334,71218,Final Assessment,100
1335,44171,Quiz 1,100
1336,40729,Practice Test,100
1337,59931,Course Test,75
1338,54689,Module Evaluation,50
1339,22251,Midterm Test,75
1340,67611,Module Evaluation,75
1341,15933,Course Test,75
1342,67375,Practice Test,50
1343,55415,Quiz 2,50
1344,59481,Practice Test,50
1345,11065,Course Test,50
1346,51011,Final Assessment,50
1347,27846,Module Evaluation,50
1348,15778,Module Evaluation,100
1349,65085,Midterm Test,75
1350,78688,Practice Test,50
1351,34961,Quiz 2,75
1352,54408,Quiz 1,100
1353,56425,Quiz 2,50
1354,58862,Quiz 2,75
1355,21944,Quiz 2,100
1356,50017,Practice Test,100
1357,15883,Quiz 1,100
1358,13100,Quiz 2,50
1359,43268,Practice Test,50
1360,1265,Course Test,50
1361,13165,Final Assessment,75
1362,8835,Practice Test,50
1363,47638,Quiz 2,75
1364,53264,Practice Test,100
1365,68417,Quiz 1,75
1366,4813,Quiz 1,100
1367,26354,Quiz 2,50
1368,64612,Module Evaluation,100
1369,51558,Practice Test,75
1370,11370,Quiz 1,50
1371,6986,Quiz 1,50
1372,51452,Quiz 1,50
1373,1155,Midterm Test,75
1374,33957,Module Evaluation,50
1375,74437,Module Evaluation,75
1376,21898,Course Test,100
1377,68705,Midterm Test,100
1378,71844,Midterm Test,75
1379,61820,Quiz 1,75
1380,32509,Midterm Test,50
1381,47035,Midterm Test,50
1382,24497,Quiz 2,100
1383,76522,Midterm Test,75
1384,26166,Quiz 2,75
1385,48146,Course Test,75
1386,38017,Quiz 2,100
1387,25619,Quiz 1,100
1388,63743,Quiz 2,50
1389,16095,Quiz 2,75
1390,26863,Midterm Test,50
1391,25557,Module Evaluation,100
1392,72544,Quiz 2,75
1393,73888,Midterm Test,100
1394,1168,Course Test,100
1395,25562,Module Evaluation,75
1396,19953,Quiz 2,75
1397,17739,Practice Test,50
1398,63984,Final Assessment,100
1399,5006,Quiz 2,75
1400,73766,Quiz 2,100
1401,78479,Module Evaluation,75
1402,15277,Module Evaluation,50
1403,50414,Course Test,100
1404,29669,Midterm Test,50
1405,33897,Final Assessment,50
1406,20839,Practice Test,75
1407,57094,Module Evaluation,75
1408,69336,Course Test,100
1409,49606,Final Assessment,75
1410,75878,Final Assessment,75
1411,9124,Quiz 1,100
1412,9484,Module Evaluation,75
1413,73072,Final Assessment,75
1414,76165,Final Assessment,75
1415,35968,Midterm Test,75
1416,45646,Practice Test,50
1417,27395,Module Evaluation,100
1418,4817,Quiz 1,75
1419,45976,Quiz 2,100
1420,67725,Practice Test,75
1421,29318,Midterm Test,75
1422,71990,Quiz 2,100
1423,21319,Quiz 2,100
1424,26788,Quiz 1,50
1425,79539,Course Test,100
1426,75532,Module Evaluation,50
1427,35476,Course Test,50
1428,79136,Practice Test,75
1429,31970,Midterm Test,100
1430,42923,Quiz 2,75
1431,58547,Quiz 1,75
1432,21498,Final Assessment,100
1433,14227,Practice Test,100
1434,123,Practice Test,75
1435,23773,Final Assessment,100
1436,40100,Module Evaluation,75
1437,65920,Midterm Test,100
1438,32897,Final Assessment,75
1439,5688,Module Evaluation,75
1440,77308,Quiz 2,75
1441,76128,Module Evaluation,50
1442,68757,Practice Test,75
1443,27109,Course Test,50
1444,27302,Quiz 1,50
1445,79849,Quiz 2,100
1446,40008,Course Test,50
1447,65215,Midterm Test,50
1448,50792,Module Evaluation,100
1449,13844,Final Assessment,100
1450,59700,Quiz 1,75
1451,38181,Module Evaluation,50
1452,3869,Practice Test,100
1453,5367,Quiz 2,100
1454,57778,Quiz 1,75
1455,17375,Final Assessment,100
1456,38459,Module Evaluation,75
1457,68610,Module Evaluation,75
1458,51177,Final Assessment,75
1459,14070,Midterm Test,50
1460,73416,Final Assessment,50
1461,47240,Midterm Test,50
1462,412,Module Evaluation,50
1463,20696,Practice Test,100
1464,35270,Final Assessment,100
1465,68194,Final Assessment,100
1466,52197,Quiz 1,75
1467,35749,Quiz 2,50
1468,48043,Module Evaluation,50
1469,30749,Final Assessment,50
1470,15458,Course Test,100
1471,6435,Quiz 2,50
1472,2750,Course Test,100
1473,24897,Final Assessment,75
1474,6714,Quiz 1,100
1475,43250,Quiz 1,50
1476,38948,Quiz 1,50
1477,31611,Quiz 2,100
1478,38163,Module Evaluation,50
1479,75882,Practice Test,50
1480,69429,Quiz 2,100
1481,35710,Quiz 1,75
1482,30879,Midterm Test,75
1483,3246,Module Evaluation,50
1484,74837,Practice Test,100
1485,42238,Practice Test,75
1486,12484,Course Test,75
1487,43153,Quiz 1,50
1488,7135,Midterm Test,75
1489,56848,Final Assessment,100
1490,32183,Final Assessment,75
1491,25136,Practice Test,50
1492,63579,Final Assessment,50
1493,65762,Module Evaluation,100
1494,65506,Quiz 1,50
1495,2189,Module Evaluation,75
1496,71587,Module Evaluation,75
1497,18803,Practice Test,100
1498,43189,Quiz 2,50
1499,43511,Practice Test,50
1500,70737,Module Evaluation,50
1501,53060,Module Evaluation,75
1502,65845,Module Evaluation,50
1503,16327,Course Test,75
1504,12476,Final Assessment,100
1505,30520,Practice Test,50
1506,30808,Final Assessment,100
1507,47171,Practice Test,75
1508,2159,Practice Test,100
1509,6459,Quiz 2,75
1510,70916,Midterm Test,50
1511,75395,Course Test,50
1512,16165,Quiz 2,100
1513,57128,Quiz 1,75
1514,79118,Practice Test,75
1515,4470,Quiz 2,75
1516,28412,Final Assessment,50
1517,22969,Midterm Test,75
1518,64898,Course Test,50
1519,66334,Module Evaluation,50
1520,75327,Practice Test,75
1521,78676,Practice Test,50
1522,33507,Practice Test,50
1523,33655,Quiz 2,75
1524,74018,Module Evaluation,100
1525,65593,Midterm Test,50
1526,37894,Final Assessment,75
1527,73961,Quiz 1,50
1528,43422,Midterm Test,50
1529,5270,Practice Test,100
1530,73607,Module Evaluation,75
1531,51854,Quiz 2,100
1532,7725,Quiz 2,75
1533,10658,Module Evaluation,75
1534,17359,Quiz 2,75
1535,2131,Course Test,75
1536,4008,Course Test,75
1537,55654,Midterm Test,100
1538,54505,Quiz 1,100
1539,48024,Module Evaluation,75
1540,30479,Practice Test,100
1541,53925,Quiz 1,75
1542,22660,Quiz 1,100
1543,60291,Quiz 2,75
1544,57230,Practice Test,100
1545,23515,Practice Test,75
1546,5557,Final Assessment,75
1547,27645,Course Test,100
1548,20091,Quiz 1,50
1549,27494,Course Test,100
1550,77092,Course Test,75
1551,40013,Quiz 1,100
1552,21928,Midterm Test,100
1553,69839,Module Evaluation,50
1554,10849,Course Test,75
1555,49431,Practice Test,50
1556,11047,Module Evaluation,100
1557,13955,Quiz 2,100
1558,55309,Final Assessment,100
1559,30092,Final Assessment,75
1560,20771,Module Evaluation,50
1561,45052,Module Evaluation,50
1562,65484,Midterm Test,50
1563,44171,Quiz 2,50
1564,77629,Quiz 1,75
1565,2822,Quiz 1,75
1566,51057,Quiz 1,100
1567,15092,Practice Test,100
1568,15989,Practice Test,75
1569,77784,Final Assessment,100
1570,74515,Quiz 1,50
1571,53510,Quiz 2,75
1572,950,Midterm Test,75
1573,68461,Course Test,100
1574,47531,Quiz 1,50
1575,41659,Practice Test,100
1576,55880,Course Test,100
1577,56140,Course Test,100
1578,66485,Practice Test,50
1579,24017,Course Test,50
1580,59979,Practice Test,100
1581,73430,Quiz 2,75
1582,31314,Quiz 2,100
1583,7591,Final Assessment,100
1584,54607,Quiz 1,75
1585,52140,Final Assessment,50
1586,46827,Practice Test,100
1587,58731,Quiz 1,100
1588,45333,Midterm Test,75
1589,59834,Quiz 1,50
1590,53331,Midterm Test,50
1591,40872,Quiz 1,100
1592,12838,Course Test,100
1593,43662,Module Evaluation,50
1594,51415,Module Evaluation,75
1595,27412,Final Assessment,50
1596,59072,Practice Test,100
1597,22670,Module Evaluation,50
1598,41678,Quiz 1,75
1599,50638,Quiz 1,75
1600,34013,Midterm Test,75
1601,16972,Midterm Test,50
1602,22718,Final Assessment,50
1603,51023,Quiz 1,50
1604,68175,Midterm Test,50
1605,19658,Module Evaluation,100
1606,22910,Quiz 1,100
1607,53651,Practice Test,50
1608,47025,Quiz 1,75
1609,57269,Course Test,100
1610,41067,Quiz 2,100
1611,40323,Practice Test,50
1612,41971,Quiz 2,100
1613,25923,Practice Test,50
1614,66095,Final Assessment,50
1615,25956,Course Test,100
1616,60427,Final Assessment,100
1617,49835,Final Assessment,100
1618,1511,Quiz 2,100
1619,43808,Course Test,50
1620,51349,Midterm Test,75
1621,35794,Final Assessment,50
1622,50870,Practice Test,75
1623,17892,Quiz 1,50
1624,69900,Final Assessment,75
1625,50739,Quiz 1,50
1626,77793,Module Evaluation,75
1627,56624,Quiz 1,50
1628,46345,Quiz 2,100
1629,75451,Course Test,100
1630,684,Course Test,50
1631,34264,Final Assessment,100
1632,52251,Quiz 1,50
1633,16138,Final Assessment,75
1634,58739,Final Assessment,100
1635,67250,Quiz 1,100
1636,45248,Quiz 1,50
1637,54179,Practice Test,100
1638,75498,Course Test,50
1639,635,Quiz 2,100
1640,37386,Module Evaluation,75
1641,70904,Practice Test,100
1642,61169,Quiz 1,75
1643,14219,Course Test,75
1644,10563,Midterm Test,75
1645,40148,Course Test,50
1646,65056,Module Evaluation,75
1647,55597,Midterm Test,75
1648,50506,Final Assessment,50
1649,20176,Final Assessment,100
1650,75659,Final Assessment,100
1651,79920,Quiz 2,75
1652,74393,Final Assessment,50
1653,2882,Quiz 1,50
1654,56930,Practice Test,75
1655,45761,Quiz 1,75
1656,14795,Module Evaluation,100
1657,35988,Practice Test,50
1658,54842,Module Evaluation,100
1659,66572,Quiz 2,100
1660,9286,Course Test,75
1661,16137,Quiz 2,75
1662,51663,Practice Test,75
1663,4988,Final Assessment,50
1664,78602,Quiz 1,100
1665,40219,Module Evaluation,75
1666,31088,Midterm Test,100
1667,29799,Quiz 1,75
1668,56556,Practice Test,75
1669,27005,Midterm Test,100
1670,40108,Quiz 2,50
1671,55274,Practice Test,100
1672,64927,Quiz 1,50
1673,24532,Midterm Test,50
1674,44360,Quiz 2,50
1675,32816,Practice Test,100
1676,74458,Module Evaluation,50
1677,3650,Course Test,50
1678,74379,Midterm Test,100
1679,40848,Quiz 2,100
1680,17292,Quiz 2,100
1681,2847,Quiz 1,50
1682,79011,Final Assessment,75
1683,10651,Practice Test,100
1684,42357,Course Test,75
1685,4366,Quiz 2,100
1686,13811,Final Assessment,100
1687,28672,Course Test,50
1688,64148,Practice Test,100
1689,25266,Final Assessment,50
1690,54096,Quiz 1,50
1691,38734,Quiz 1,75
1692,78479,Course Test,100
1693,2312,Practice Test,75
1694,22540,Midterm Test,75
1695,65673,Course Test,75
1696,24398,Quiz 1,50
1697,18339,Module Evaluation,50
1698,2687,Quiz 2,50
1699,46346,Midterm Test,75
1700,42306,Module Evaluation,75
1701,69325,Midterm Test,100
1702,72099,Module Evaluation,100
1703,13543,Final Assessment,50
1704,58617,Quiz 1,75
1705,38413,Final Assessment,75
1706,35206,Midterm Test,75
1707,32652,Quiz 1,75
1708,38806,Quiz 1,75
1709,4697,Quiz 1,50
1710,18864,Module Evaluation,50
1711,78259,Midterm Test,75
1712,22005,Module Evaluation,100
1713,3339,Practice Test,100
1714,22211,Practice Test,100
1715,35732,Quiz 1,50
1716,9159,Course Test,75
1717,24900,Final Assessment,100
1718,63,Practice Test,50
1719,1542,Quiz 2,75
1720,58299,Course Test,50
1721,8353,Quiz 1,100
1722,74298,Course Test,50
